Brunei Darussalam,BRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.810635131
Bhutan,BTN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.136248025
Botswana,BWA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.592476964
Central African Republic,CAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.499132103
Canada,CAN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.52128365
Central Europe and the Baltics,CEB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.6037645
Switzerland,CHE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.96531361
Channel Islands,CHI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.22969189
Chile,CHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.68114248
China,CHN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.14975327
Cote d'Ivoire,CIV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.403087984
Cameroon,CMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.701638112
"Congo, Dem. Rep.",COD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.962397011
"Congo, Rep.",COG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.677787781
Colombia,COL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.71970649
Comoros,COM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.303785605
Cabo Verde,CPV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.440659948
Costa Rica,CRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.5302877
Caribbean small states,CSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.390394585
Cuba,CUB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.6703414
Curacao,CUW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.57853923
Cayman Islands,CYM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.824791593
Cyprus,CYP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.48048848
Czechia,CZE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.45258804
Germany,DEU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,22.17026552
Djibouti,DJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.49546948
Dominica,DMA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.318142586
Denmark,DNK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.26872658
Dominican Republic,DOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.168119875
Algeria,DZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.181999971
East Asia & Pacific (excluding high income),EAP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.30645251
Early-demographic dividend,EAR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.241735965
East Asia & Pacific,EAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.54755698
Europe & Central Asia (excluding high income),ECA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.29285935
Europe & Central Asia,ECS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.03286777
Ecuador,ECU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.642072697
"Egypt, Arab Rep.",EGY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.774544695
Euro area,EMU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.43991709
Eritrea,ERI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.00741704
Spain,ESP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.90288171
Estonia,EST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.37140034
Ethiopia,ETH,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.138420379
European Union,EUU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.04049671
Fragile and conflict affected situations,FCS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.022707394
Finland,FIN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,22.89150707
Fiji,FJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.718414098
France,FRA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.32325522
Faroe Islands,FRO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.90275769
"Micronesia, Fed. Sts.",FSM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.882560925
Gabon,GAB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.897822422
United Kingdom,GBR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.91609894
Georgia,GEO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.55674325
Ghana,GHA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.476763941
Gibraltar,GIB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.43037084
Guinea,GIN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.355724611
"Gambia, The",GMB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.436138581
Guinea-Bissau,GNB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.81180713
Equatorial Guinea,GNQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.147971003
Greece,GRC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,22.50814117
Grenada,GRD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.84431426
Greenland,GRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.458065893
Guatemala,GTM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.900441881
Guam,GUM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.45519369
Guyana,GUY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.164558079
High income,HIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.93368412
"Hong Kong SAR, China",HKG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.60327055
Honduras,HND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.197883794
Heavily indebted poor countries (HIPC),HPC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.91596055
Croatia,HRV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.97091698
Haiti,HTI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.48978294
Hungary,HUN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.41988361
IBRD only,IBD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.543475586
IDA & IBRD total,IBT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.975583755
IDA total,IDA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.638873173
IDA blend,IDB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.582611616
Indonesia,IDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.779631475
IDA only,IDX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.667174484
Isle of Man,IMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,22.03860509
India,IND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.80246463
Not classified,INX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,
Ireland,IRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.82906135
"Iran, Islamic Rep.",IRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.375061819
Iraq,IRQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.409824264
Iceland,ISL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.92554039
Israel,ISR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.9301681
Italy,ITA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,23.68037723
Jamaica,JAM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.236053966
Jordan,JOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.723602144
Japan,JPN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,29.78708991
Kazakhstan,KAZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.949710847
Kenya,KEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.843770473
Kyrgyz Republic,KGZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.385251963
Cambodia,KHM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.532191211
Kiribati,KIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.742803048
St. Kitts and Nevis,KNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.657294697
"Korea, Rep.",KOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.65076472
Kuwait,KWT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.4576569
Latin America & Caribbean (excluding high income),LAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.771972817
Lao PDR,LAO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.357178379
Lebanon,LBN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.622099152
Liberia,LBR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.340932379
Libya,LBY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.822333217
St. Lucia,LCA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.078966777
Latin America & Caribbean,LCN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.983912598
Least developed countries: UN classification,LDC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.6254382
Low income,LIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.13197698
Liechtenstein,LIE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.85910424
Sri Lanka,LKA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.15664748
Lower middle income,LMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.031415592
Low & middle income,LMY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.876378419
Lesotho,LSO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.207820055
Late-demographic dividend,LTE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.46372163
Lithuania,LTU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.59000582
Luxembourg,LUX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.74509675
Latvia,LVA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.61494173
"Macao SAR, China",MAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.321459
St. Martin (French part),MAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.48751859
Morocco,MAR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.424923404
Monaco,MCO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,35.97012484
Moldova,MDA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.60611189
Madagascar,MDG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.300050033
Maldives,MDV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.543898592
Middle East & North Africa,MEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.314836607
Mexico,MEX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.133638985
Marshall Islands,MHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.265160523
Middle income,MIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.453823491
North Macedonia,MKD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.76824844
Mali,MLI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.437427137
Malta,MLT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.86670666
Myanmar,MMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.628186734
Middle East & North Africa (excluding high income),MNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.530584064
Montenegro,MNE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.25915712
Mongolia,MNG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.418715971
Northern Mariana Islands,MNP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.787496337
Mozambique,MOZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.587680073
Mauritania,MRT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.259400811
Mauritius,MUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.29395776
Malawi,MWI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.698272808
Malaysia,MYS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.250488985
North America,NAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.86975239
Namibia,NAM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.028080543
New Caledonia,NCL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.69058374
Niger,NER,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.41935305
Nigeria,NGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.98161812
Nicaragua,NIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.158381675
Netherlands,NLD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.95142413
Norway,NOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.09832869
Nepal,NPL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.048720277
Nauru,NRU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.285896975
New Zealand,NZL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.92826325
OECD members,OED,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.68849839
Oman,OMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.790981294
Other small states,OSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.687387708
Pakistan,PAK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.221414284
Panama,PAN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.56533281
Peru,PER,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.320642943
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.326165727
Palau,PLW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.51509099
Papua New Guinea,PNG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.10407011
Poland,POL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.8362632
Pre-demographic dividend,PRE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.818709872
Puerto Rico,PRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,22.35642973
"Korea, Dem. People's Rep.",PRK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.35730724
Portugal,PRT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,22.56067311
Paraguay,PRY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.22844599
West Bank and Gaza,PSE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.484362776
Pacific island small states,PSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.72493823
Post-demographic dividend,PST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.02707799
French Polynesia,PYF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.627604989
Qatar,QAT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.395655514
Romania,ROU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.92363942
Russian Federation,RUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.59341999
Rwanda,RWA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.143741916
South Asia,SAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.346776028
Saudi Arabia,SAU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.600001958
Sudan,SDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.424042536
Senegal,SEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.157509279
Singapore,SGP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.12598811
Solomon Islands,SLB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.457366028
Sierra Leone,SLE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.140372568
El Salvador,SLV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.150607345
San Marino,SMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.04415404
Somalia,SOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.596591936
Serbia,SRB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.72013111
Sub-Saharan Africa (excluding high income),SSA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.050686392
South Sudan,SSD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.84682492
Sub-Saharan Africa,SSF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.051092978
Small states,SST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.101462372
Sao Tome and Principe,STP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.760070818
Suriname,SUR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.266170678
Slovak Republic,SVK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.2284439
Slovenia,SVN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.50094614
Sweden,SWE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.10428488
Eswatini,SWZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.99351322
Sint Maarten (Dutch part),SXM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.6589619
Seychelles,SYC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.889039687
Syrian Arab Republic,SYR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.623143093
Turks and Caicos Islands,TCA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.14873432
Chad,TCD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.020324522
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.30586486
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.18291441
Togo,TGO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.095902765
Thailand,THA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.51157673
Tajikistan,TJK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.323208955
Turkmenistan,TKM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.91425616
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.790833371
Timor-Leste,TLS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.285356965
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.554966629
Tonga,TON,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.201835555
South Asia (IDA & IBRD),TSA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.346776028
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.051092978
Trinidad and Tobago,TTO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.10061658
Tunisia,TUN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.79763313
Turkiye,TUR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.37874278
Tuvalu,TUV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.221270139
Tanzania,TZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.11768665
Uganda,UGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.677171508
Ukraine,UKR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.39855753
Upper middle income,UMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.74241633
Uruguay,URY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.45851971
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.67889549
Uzbekistan,UZB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.981817234
St. Vincent and the Grenadines,VCT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.79199095
"Venezuela, RB",VEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.338136991
British Virgin Islands,VGB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.465972624
Virgin Islands (U.S.),VIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.00479564
Vietnam,VNM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.753133855
Vanuatu,VUT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.723171746
World,WLD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.617039391
Samoa,WSM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.109615842
Kosovo,XKX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.911134684
"Yemen, Rep.",YEM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.689038385
South Africa,ZAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.972130541
Zambia,ZMB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.738929935
Zimbabwe,ZWE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.363342563
