United Kingdom,GBR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.66120974
Georgia,GEO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.09431131
Ghana,GHA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.25488004
Gibraltar,GIB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.1031084
Guinea,GIN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.83348598
"Gambia, The",GMB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.50260453
Guinea-Bissau,GNB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.56208968
Equatorial Guinea,GNQ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.76640406
Greece,GRC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.06022671
Grenada,GRD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.07110184
Greenland,GRL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.88882172
Guatemala,GTM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.92970403
Guam,GUM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.30003401
Guyana,GUY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.71277345
High income,HIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.20920136
"Hong Kong SAR, China",HKG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.17367328
Honduras,HND,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.57345173
Heavily indebted poor countries (HIPC),HPC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.45760022
Croatia,HRV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.13753309
Haiti,HTI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.358119
Hungary,HUN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.55346184
IBRD only,IBD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.93067352
IDA & IBRD total,IBT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.1323646
IDA total,IDA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.7540325
IDA blend,IDB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.26482938
Indonesia,IDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.47648568
IDA only,IDX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.49708581
Isle of Man,IMN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.90206317
India,IND,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.68759098
Not classified,INX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,
Ireland,IRL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.91317202
"Iran, Islamic Rep.",IRN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.81111827
Iraq,IRQ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.12091203
Iceland,ISL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.62867404
Israel,ISR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.16981887
Italy,ITA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.65183966
Jamaica,JAM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.29961157
Jordan,JOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.60907795
Japan,JPN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,11.77396642
Kazakhstan,KAZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.53260589
Kenya,KEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.39515565
Kyrgyz Republic,KGZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.46458183
Cambodia,KHM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.29933157
Kiribati,KIR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.17098872
St. Kitts and Nevis,KNA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.77356033
"Korea, Rep.",KOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,11.89235572
Kuwait,KWT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.1201276
Latin America & Caribbean (excluding high income),LAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.58315167
Lao PDR,LAO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.01673623
Lebanon,LBN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.61837854
Liberia,LBR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.01249939
Libya,LBY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.85624452
St. Lucia,LCA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.29375207
Latin America & Caribbean,LCN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.55388109
Least developed countries: UN classification,LDC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.97633523
Low income,LIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.09110937
Liechtenstein,LIE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.54808591
Sri Lanka,LKA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.21465687
Lower middle income,LMC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.42751569
Low & middle income,LMY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.22431749
Lesotho,LSO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.09859807
Late-demographic dividend,LTE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.69957434
Lithuania,LTU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.18263593
Luxembourg,LUX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.9137585
Latvia,LVA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.6263958
"Macao SAR, China",MAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.61359992
St. Martin (French part),MAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.43994053
Morocco,MAR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.85253141
Monaco,MCO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.80597503
Moldova,MDA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.80601707
Madagascar,MDG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.39797485
Maldives,MDV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.71816495
Middle East & North Africa,MEA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.066118
Mexico,MEX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.95313489
Marshall Islands,MHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.18311534
Middle income,MIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.41486781
North Macedonia,MKD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.06578616
Mali,MLI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.39357935
Malta,MLT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.13445898
Myanmar,MMR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.88185987
Middle East & North Africa (excluding high income),MNA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.05050112
Montenegro,MNE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.1815648
Mongolia,MNG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.43118393
Northern Mariana Islands,MNP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.69901883
Mozambique,MOZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.68464335
Mauritania,MRT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.00967329
Mauritius,MUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.63770017
Malawi,MWI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.15560503
Malaysia,MYS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.96158648
North America,NAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.98318158
Namibia,NAM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.20596878
New Caledonia,NCL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.48245309
Niger,NER,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,48.90464085
Nigeria,NGA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.2860354
Nicaragua,NIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.07789167
Netherlands,NLD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.50266373
Norway,NOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.96631385
Nepal,NPL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.39183315
Nauru,NRU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.84026695
New Zealand,NZL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.89064283
OECD members,OED,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.43969504
Oman,OMN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.76956671
Other small states,OSS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.02071174
Pakistan,PAK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.94010055
Panama,PAN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.40821627
Peru,PER,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.33007372
Philippines,PHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.63678215
Palau,PLW,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.96371505
Papua New Guinea,PNG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.58274071
Poland,POL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.36929411
Pre-demographic dividend,PRE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.3137225
Puerto Rico,PRI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.65017648
"Korea, Dem. People's Rep.",PRK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.94828755
Portugal,PRT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.34329695
Paraguay,PRY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.02091038
West Bank and Gaza,PSE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.13748453
Pacific island small states,PSS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.54435222
Post-demographic dividend,PST,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.67134345
French Polynesia,PYF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.70922798
Qatar,QAT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.76895249
Romania,ROU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.02678109
Russian Federation,RUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.71960774
Rwanda,RWA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.88916395
South Asia,SAS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.52620141
Saudi Arabia,SAU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.18048352
Sudan,SDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.08585477
Senegal,SEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.76054056
Singapore,SGP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,11.99312816
Solomon Islands,SLB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.33730404
Sierra Leone,SLE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.38982792
El Salvador,SLV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.76153547
San Marino,SMR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.10100606
Somalia,SOM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.25224415
Serbia,SRB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.26859027
Sub-Saharan Africa (excluding high income),SSA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.0656333
South Sudan,SSD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.71371097
Sub-Saharan Africa,SSF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.06404418
Small states,SST,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.85671234
Sao Tome and Principe,STP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.03765001
Suriname,SUR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.48166471
Slovak Republic,SVK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.88106701
Slovenia,SVN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.18842866
Sweden,SWE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.71402806
Eswatini,SWZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.02907477
Sint Maarten (Dutch part),SXM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,11.70814223
Seychelles,SYC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.15524018
Syrian Arab Republic,SYR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.02347263
Turks and Caicos Islands,TCA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.74535621
Chad,TCD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.65942034
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.0988083
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.53561575
Togo,TGO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.24841903
Thailand,THA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.80037671
Tajikistan,TJK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.41269944
Turkmenistan,TKM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.21669448
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.75209199
Timor-Leste,TLS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.29409315
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.95413744
Tonga,TON,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.61991945
South Asia (IDA & IBRD),TSA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.52620141
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.06404418
Trinidad and Tobago,TTO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.29938001
Tunisia,TUN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.91874302
Turkiye,TUR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.4805146
Tuvalu,TUV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.63297184
Tanzania,TZA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.60735493
Uganda,UGA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.19163394
Ukraine,UKR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.22338393
Upper middle income,UMC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.96740989
Uruguay,URY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.43669182
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.2430347
Uzbekistan,UZB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.07097351
St. Vincent and the Grenadines,VCT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.09245486
"Venezuela, RB",VEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.17072733
British Virgin Islands,VGB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.21271127
Virgin Islands (U.S.),VIR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.24298888
Vietnam,VNM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.54515028
Vanuatu,VUT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.61565036
World,WLD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.49532577
Samoa,WSM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.71918597
Kosovo,XKX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.0018598
"Yemen, Rep.",YEM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.87210734
South Africa,ZAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.67296249
Zambia,ZMB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.26236287
Zimbabwe,ZWE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.89330469
