Bangladesh,BGD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.21854986
Bulgaria,BGR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.64908342
Bahrain,BHR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,80.24645367
"Bahamas, The",BHS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,71.78654292
Bosnia and Herzegovina,BIH,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.56159375
Belarus,BLR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.99936342
Belize,BLZ,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.42954224
Bermuda,BMU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.03916027
Bolivia,BOL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.14806223
Brazil,BRA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.32580686
Barbados,BRB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.647506
Brunei Darussalam,BRN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,72.35507765
Bhutan,BTN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,72.06490174
Botswana,BWA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.29555816
Central African Republic,CAF,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,48.94637811
Canada,CAN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.62042196
Central Europe and the Baltics,CEB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.61245329
Switzerland,CHE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.23794761
Channel Islands,CHI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.6549787
Chile,CHL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.61470318
China,CHN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.79837156
Cote d'Ivoire,CIV,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,55.9340609
Cameroon,CMR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.70269362
"Congo, Dem. Rep.",COD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,50.33276825
"Congo, Rep.",COG,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,55.78441646
Colombia,COL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.83767595
Comoros,COM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.45548251
Cabo Verde,CPV,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.10083822
Costa Rica,CRI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.28937416
Caribbean small states,CSS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.13907494
Cuba,CUB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.31069658
Curacao,CUW,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.68344645
Cayman Islands,CYM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,76.36345136
Cyprus,CYP,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.3262995
Czechia,CZE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.88858515
Germany,DEU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.86498743
Djibouti,DJI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.59129826
Dominica,DMA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,71.49377766
Denmark,DNK,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.53182298
Dominican Republic,DOM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.62265914
Algeria,DZA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.37582506
East Asia & Pacific (excluding high income),EAP,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.14141379
Early-demographic dividend,EAR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.79450474
East Asia & Pacific,EAS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.79762958
Europe & Central Asia (excluding high income),ECA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.98126218
Europe & Central Asia,ECS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.59122632
Ecuador,ECU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.41157208
"Egypt, Arab Rep.",EGY,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.5589889
Euro area,EMU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.38280706
Eritrea,ERI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,55.8125028
Spain,ESP,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.48736798
Estonia,EST,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.15008081
Ethiopia,ETH,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.61724349
European Union,EUU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.73953181
Fragile and conflict affected situations,FCS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.07841118
Finland,FIN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.56161944
Fiji,FJI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.68241052
France,FRA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.58286343
Faroe Islands,FRO,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.77872131
"Micronesia, Fed. Sts.",FSM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.46268762
Gabon,GAB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.41764944
United Kingdom,GBR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.12820522
Georgia,GEO,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.91938504
Ghana,GHA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,59.02428171
Gibraltar,GIB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.03661713
Guinea,GIN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.16683961
"Gambia, The",GMB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.48913541
Guinea-Bissau,GNB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.07633974
Equatorial Guinea,GNQ,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.2998697
Greece,GRC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.07914617
Grenada,GRD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.66185562
Greenland,GRL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.83408238
Guatemala,GTM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,61.81686985
Guam,GUM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.02704969
Guyana,GUY,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.74555776
High income,HIC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.4695989
"Hong Kong SAR, China",HKG,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.30995792
Honduras,HND,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.19225481
Heavily indebted poor countries (HIPC),HPC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.34558275
Croatia,HRV,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.49816615
Haiti,HTI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.19204957
Hungary,HUN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.10765093
IBRD only,IBD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.02118689
IDA & IBRD total,IBT,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.20627529
IDA total,IDA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.33321541
IDA blend,IDB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.99678537
Indonesia,IDN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.19253647
IDA only,IDX,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.50417838
Isle of Man,IMN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.66163099
India,IND,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.73283945
Not classified,INX,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,
Ireland,IRL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.31559715
"Iran, Islamic Rep.",IRN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.00637959
Iraq,IRQ,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,58.20294646
Iceland,ISL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.33053247
Israel,ISR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.33736279
Italy,ITA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.39998241
Jamaica,JAM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,72.67218432
Jordan,JOR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.55311013
Japan,JPN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.87893216
Kazakhstan,KAZ,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.59868148
Kenya,KEN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,58.71046531
Kyrgyz Republic,KGZ,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.66297203
Cambodia,KHM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.26499172
Kiribati,KIR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,59.22261991
St. Kitts and Nevis,KNA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.41929177
"Korea, Rep.",KOR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,73.39175465
Kuwait,KWT,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,76.49416016
Latin America & Caribbean (excluding high income),LAC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.82390507
Lao PDR,LAO,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.63768929
Lebanon,LBN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.01809072
Liberia,LBR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,55.3717015
Libya,LBY,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.42158247
St. Lucia,LCA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,73.24994378
Latin America & Caribbean,LCN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.67099012
Least developed countries: UN classification,LDC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.04106919
Low income,LIC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.56924642
Liechtenstein,LIE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.94396362
Sri Lanka,LKA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.10811429
Lower middle income,LMC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.6829517
Low & middle income,LMY,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.19808902
Lesotho,LSO,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.22903479
Late-demographic dividend,LTE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.6461566
Lithuania,LTU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.32353588
Luxembourg,LUX,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.5163527
Latvia,LVA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.85009643
"Macao SAR, China",MAC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,71.05226414
St. Martin (French part),MAF,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.29905188
Morocco,MAR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.7268081
Monaco,MCO,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,51.97419642
Moldova,MDA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.35729478
Madagascar,MDG,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.15311824
Maldives,MDV,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,76.21805135
Middle East & North Africa,MEA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.53409195
Mexico,MEX,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.53503219
Marshall Islands,MHL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,61.93413243
Middle income,MIC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.47772177
North Macedonia,MKD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.37218567
Mali,MLI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,50.31519807
Malta,MLT,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.16623689
Myanmar,MMR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.70733073
Middle East & North Africa (excluding high income),MNA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.55191179
Montenegro,MNE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.93637499
Mongolia,MNG,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.98973434
Northern Mariana Islands,MNP,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.70699703
Mozambique,MOZ,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.26976198
Mauritania,MRT,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.45346866
Mauritius,MUS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,72.09949988
Malawi,MWI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.42450986
Malaysia,MYS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.12883792
North America,NAC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.99826615
Namibia,NAM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,59.570689
New Caledonia,NCL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.77474409
Niger,NER,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,48.85473531
Nigeria,NGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.72195488
Nicaragua,NIC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.54436653
Netherlands,NLD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.36401028
Norway,NOR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.94482711
Nepal,NPL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.87280857
Nauru,NRU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,58.446663
New Zealand,NZL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.43923756
OECD members,OED,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.0131914
Oman,OMN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,75.46039349
Other small states,OSS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.3711251
Pakistan,PAK,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,58.63900236
Panama,PAN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.12901541
Peru,PER,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.19254141
Philippines,PHL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.14742722
Palau,PLW,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,71.05697991
Papua New Guinea,PNG,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.09587449
Poland,POL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.10131662
Pre-demographic dividend,PRE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.64305158
Puerto Rico,PRI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.66929131
"Korea, Dem. People's Rep.",PRK,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,71.09590187
Portugal,PRT,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.56245215
Paraguay,PRY,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.75517311
West Bank and Gaza,PSE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.96938144
Pacific island small states,PSS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.45438513
Post-demographic dividend,PST,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.72052355
French Polynesia,PYF,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.55554291
Qatar,QAT,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,87.72185438
Romania,ROU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.57047461
Russian Federation,RUS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.28152493
Rwanda,RWA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.30202575
South Asia,SAS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.22514155
Saudi Arabia,SAU,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,74.50837768
Sudan,SDN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,55.13667953
Senegal,SEN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.35895851
Singapore,SGP,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,75.09586096
Solomon Islands,SLB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.7299863
Sierra Leone,SLE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.48799937
El Salvador,SLV,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.26398447
San Marino,SMR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.62386187
Somalia,SOM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,49.86645924
Serbia,SRB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.66593449
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.6545348
South Sudan,SSD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,51.84334541
Sub-Saharan Africa,SSF,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.65600071
Small states,SST,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.6487494
Sao Tome and Principe,STP,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.31168271
Suriname,SUR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.00858255
Slovak Republic,SVK,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.21579316
Slovenia,SVN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.82527947
Sweden,SWE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.27321274
Eswatini,SWZ,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,61.46126298
Sint Maarten (Dutch part),SXM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,76.9917699
Seychelles,SYC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,71.14973262
Syrian Arab Republic,SYR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.24691071
Turks and Caicos Islands,TCA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,74.83831229
Chad,TCD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,50.01988165
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.11784419
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.96135592
Togo,TGO,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.69546344
Thailand,THA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.21959053
Tajikistan,TJK,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,59.76034535
Turkmenistan,TKM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.66787784
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.6521109
Timor-Leste,TLS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,59.42620122
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.62942747
Tonga,TON,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,58.22328588
South Asia (IDA & IBRD),TSA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.22514155
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.65600071
Trinidad and Tobago,TTO,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.49307941
Tunisia,TUN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.92951397
Turkiye,TUR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,69.02477568
Tuvalu,TUV,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.61511729
Tanzania,TZA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,52.5975978
Uganda,UGA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,52.66444934
Ukraine,UKR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,70.54451676
Upper middle income,UMC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.94057228
Uruguay,URY,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.02393474
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.9261533
Uzbekistan,UZB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,64.78338901
St. Vincent and the Grenadines,VCT,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,67.51113533
"Venezuela, RB",VEN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,63.65768656
British Virgin Islands,VGB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,74.6986745
Virgin Islands (U.S.),VIR,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,61.55382742
Vietnam,VNM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.95264511
Vanuatu,VUT,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,55.45836293
World,WLD,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.39053025
Samoa,WSM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.0208112
Kosovo,XKX,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,68.45799695
"Yemen, Rep.",YEM,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,57.32602803
South Africa,ZAF,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,65.85430116
Zambia,ZMB,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.81841302
Zimbabwe,ZWE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.8603751
